,id,date,time,quantity,location,unit_price,category,product,detail,sales,month,day,year,weekday,hour,time_of_day
83866,84040,2023-05-04,13:57:11,1,Astoria,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,May,4,2023,Thursday,13,Afternoon
83867,84041,2023-05-04,13:57:11,1,Astoria,3.75,Bakery,Pastry,Almond Croissant,3.75,May,4,2023,Thursday,13,Afternoon
83868,84042,2023-05-04,13:57:40,1,Astoria,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,May,4,2023,Thursday,13,Afternoon
83869,84043,2023-05-04,13:58:49,2,Astoria,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,May,4,2023,Thursday,13,Afternoon
83870,84044,2023-05-04,13:58:53,2,Astoria,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,May,4,2023,Thursday,13,Afternoon
83871,84045,2023-05-04,13:58:53,1,Hell's Kitchen,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,May,4,2023,Thursday,13,Afternoon
83872,84046,2023-05-04,13:59:13,2,Hell's Kitchen,4.25,Coffee,Barista Espresso,Latte Rg,8.5,May,4,2023,Thursday,13,Afternoon
83873,84047,2023-05-04,13:59:19,1,Astoria,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,May,4,2023,Thursday,13,Afternoon
83874,84048,2023-05-04,13:59:57,1,Astoria,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,May,4,2023,Thursday,13,Afternoon
83875,84049,2023-05-04,14:01:25,2,Lower Manhattan,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,May,4,2023,Thursday,14,Afternoon
83876,84050,2023-05-04,14:02:44,1,Hell's Kitchen,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,May,4,2023,Thursday,14,Afternoon
83877,84051,2023-05-04,14:02:55,1,Hell's Kitchen,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,May,4,2023,Thursday,14,Afternoon
83878,84052,2023-05-04,14:03:01,2,Hell's Kitchen,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,May,4,2023,Thursday,14,Afternoon
83879,84053,2023-05-04,14:03:18,2,Lower Manhattan,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,May,4,2023,Thursday,14,Afternoon
83880,84054,2023-05-04,14:03:18,1,Lower Manhattan,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,4,2023,Thursday,14,Afternoon
83881,84055,2023-05-04,14:03:19,2,Astoria,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,May,4,2023,Thursday,14,Afternoon
83882,84056,2023-05-04,14:03:51,1,Hell's Kitchen,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,May,4,2023,Thursday,14,Afternoon
83883,84057,2023-05-04,14:03:52,1,Hell's Kitchen,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,May,4,2023,Thursday,14,Afternoon
83884,84058,2023-05-04,14:06:20,2,Lower Manhattan,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,May,4,2023,Thursday,14,Afternoon
83885,84059,2023-05-04,14:06:40,1,Hell's Kitchen,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,May,4,2023,Thursday,14,Afternoon
83886,84060,2023-05-04,14:07:09,2,Lower Manhattan,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,May,4,2023,Thursday,14,Afternoon
83887,84061,2023-05-04,14:07:36,2,Astoria,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,May,4,2023,Thursday,14,Afternoon
83888,84062,2023-05-04,14:09:17,1,Hell's Kitchen,3.75,Coffee,Barista Espresso,Cappuccino,3.75,May,4,2023,Thursday,14,Afternoon
83889,84063,2023-05-04,14:09:17,1,Hell's Kitchen,3.75,Bakery,Pastry,Almond Croissant,3.75,May,4,2023,Thursday,14,Afternoon
83890,84064,2023-05-04,14:09:29,1,Hell's Kitchen,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,May,4,2023,Thursday,14,Afternoon
83891,84065,2023-05-04,14:09:36,2,Astoria,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,May,4,2023,Thursday,14,Afternoon
83892,84066,2023-05-04,14:10:00,2,Astoria,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,May,4,2023,Thursday,14,Afternoon
83893,84067,2023-05-04,14:10:34,1,Hell's Kitchen,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,May,4,2023,Thursday,14,Afternoon
83894,84068,2023-05-04,14:12:00,1,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,May,4,2023,Thursday,14,Afternoon
83895,84069,2023-05-04,14:12:18,1,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,May,4,2023,Thursday,14,Afternoon
83896,84070,2023-05-04,14:12:24,2,Astoria,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,May,4,2023,Thursday,14,Afternoon
83897,84071,2023-05-04,14:12:39,1,Astoria,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,May,4,2023,Thursday,14,Afternoon
83898,84072,2023-05-04,14:12:41,2,Astoria,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,May,4,2023,Thursday,14,Afternoon
83899,84073,2023-05-04,14:13:50,1,Hell's Kitchen,4.25,Coffee,Barista Espresso,Latte Rg,4.25,May,4,2023,Thursday,14,Afternoon
83900,84074,2023-05-04,14:14:10,1,Hell's Kitchen,3.75,Coffee,Barista Espresso,Cappuccino,3.75,May,4,2023,Thursday,14,Afternoon
83901,84075,2023-05-04,14:14:10,1,Hell's Kitchen,3.25,Bakery,Scone,Cranberry Scone,3.25,May,4,2023,Thursday,14,Afternoon
83902,84076,2023-05-04,14:15:04,2,Astoria,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,May,4,2023,Thursday,14,Afternoon
83903,84077,2023-05-04,14:15:33,2,Lower Manhattan,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,May,4,2023,Thursday,14,Afternoon
83904,84078,2023-05-04,14:15:34,2,Lower Manhattan,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,May,4,2023,Thursday,14,Afternoon
83905,84079,2023-05-04,14:15:36,2,Lower Manhattan,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,May,4,2023,Thursday,14,Afternoon
83906,84080,2023-05-04,14:15:47,2,Hell's Kitchen,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,May,4,2023,Thursday,14,Afternoon
83907,84081,2023-05-04,14:16:49,2,Lower Manhattan,3.0,Coffee,Barista Espresso,Espresso shot,6.0,May,4,2023,Thursday,14,Afternoon
83908,84082,2023-05-04,14:16:52,2,Astoria,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,May,4,2023,Thursday,14,Afternoon
83909,84083,2023-05-04,14:17:15,2,Hell's Kitchen,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,May,4,2023,Thursday,14,Afternoon
83910,84084,2023-05-04,14:17:47,2,Lower Manhattan,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,May,4,2023,Thursday,14,Afternoon
83911,84085,2023-05-04,14:17:50,2,Astoria,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,May,4,2023,Thursday,14,Afternoon
83912,84086,2023-05-04,14:18:27,2,Hell's Kitchen,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,May,4,2023,Thursday,14,Afternoon
83913,84087,2023-05-04,14:19:06,2,Lower Manhattan,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,May,4,2023,Thursday,14,Afternoon
83914,84088,2023-05-04,14:19:06,1,Lower Manhattan,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,4,2023,Thursday,14,Afternoon
83915,84089,2023-05-04,14:19:28,1,Lower Manhattan,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,May,4,2023,Thursday,14,Afternoon
83916,84090,2023-05-04,14:21:09,1,Astoria,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,May,4,2023,Thursday,14,Afternoon
83917,84091,2023-05-04,14:21:46,2,Astoria,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0,May,4,2023,Thursday,14,Afternoon
83918,84092,2023-05-04,14:24:03,2,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,May,4,2023,Thursday,14,Afternoon
83919,84093,2023-05-04,14:24:30,2,Lower Manhattan,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,May,4,2023,Thursday,14,Afternoon
83920,84094,2023-05-04,14:26:51,2,Lower Manhattan,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,May,4,2023,Thursday,14,Afternoon
83921,84095,2023-05-04,14:27:16,1,Astoria,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,May,4,2023,Thursday,14,Afternoon
83922,84096,2023-05-04,14:27:39,2,Lower Manhattan,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,May,4,2023,Thursday,14,Afternoon
83923,84097,2023-05-04,14:28:13,1,Astoria,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,May,4,2023,Thursday,14,Afternoon
83924,84098,2023-05-04,14:28:28,2,Lower Manhattan,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,May,4,2023,Thursday,14,Afternoon
83925,84099,2023-05-04,14:28:28,1,Lower Manhattan,3.25,Bakery,Scone,Ginger Scone,3.25,May,4,2023,Thursday,14,Afternoon
83926,84100,2023-05-04,14:28:34,1,Astoria,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,May,4,2023,Thursday,14,Afternoon
83927,84101,2023-05-04,14:28:34,1,Astoria,3.0,Bakery,Scone,Oatmeal Scone,3.0,May,4,2023,Thursday,14,Afternoon
83928,84102,2023-05-04,14:29:09,1,Lower Manhattan,3.75,Coffee,Barista Espresso,Cappuccino,3.75,May,4,2023,Thursday,14,Afternoon
83929,84103,2023-05-04,14:29:09,1,Lower Manhattan,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,4,2023,Thursday,14,Afternoon
83930,84104,2023-05-04,14:31:03,2,Hell's Kitchen,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,May,4,2023,Thursday,14,Afternoon
83931,84105,2023-05-04,14:31:43,1,Astoria,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,May,4,2023,Thursday,14,Afternoon
83932,84106,2023-05-04,14:31:56,2,Astoria,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,May,4,2023,Thursday,14,Afternoon
83933,84107,2023-05-04,14:32:08,1,Hell's Kitchen,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,May,4,2023,Thursday,14,Afternoon
83934,84108,2023-05-04,14:32:42,2,Lower Manhattan,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,May,4,2023,Thursday,14,Afternoon
83935,84109,2023-05-04,14:32:42,1,Lower Manhattan,3.25,Bakery,Scone,Cranberry Scone,3.25,May,4,2023,Thursday,14,Afternoon
83936,84110,2023-05-04,14:33:02,1,Lower Manhattan,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,May,4,2023,Thursday,14,Afternoon
83937,84111,2023-05-04,14:33:34,2,Lower Manhattan,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,May,4,2023,Thursday,14,Afternoon
83938,84112,2023-05-04,14:35:07,2,Astoria,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,May,4,2023,Thursday,14,Afternoon
83939,84113,2023-05-04,14:35:07,1,Astoria,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,4,2023,Thursday,14,Afternoon
83940,84114,2023-05-04,14:35:11,1,Astoria,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,May,4,2023,Thursday,14,Afternoon
83941,84115,2023-05-04,14:35:53,2,Lower Manhattan,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,May,4,2023,Thursday,14,Afternoon
83942,84116,2023-05-04,14:35:59,2,Astoria,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,May,4,2023,Thursday,14,Afternoon
83943,84117,2023-05-04,14:35:59,1,Astoria,3.75,Bakery,Pastry,Almond Croissant,3.75,May,4,2023,Thursday,14,Afternoon
83944,84118,2023-05-04,14:36:27,1,Astoria,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,May,4,2023,Thursday,14,Afternoon
83945,84119,2023-05-04,14:36:34,1,Hell's Kitchen,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,May,4,2023,Thursday,14,Afternoon
83946,84120,2023-05-04,14:37:07,1,Lower Manhattan,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,May,4,2023,Thursday,14,Afternoon
83947,84121,2023-05-04,14:37:19,1,Lower Manhattan,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,May,4,2023,Thursday,14,Afternoon
83948,84122,2023-05-04,14:37:44,2,Lower Manhattan,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,May,4,2023,Thursday,14,Afternoon
83949,84123,2023-05-04,14:38:03,1,Astoria,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,May,4,2023,Thursday,14,Afternoon
83950,84124,2023-05-04,14:38:16,2,Lower Manhattan,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,May,4,2023,Thursday,14,Afternoon
83951,84125,2023-05-04,14:39:12,2,Astoria,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,May,4,2023,Thursday,14,Afternoon
83952,84126,2023-05-04,14:40:04,1,Hell's Kitchen,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,May,4,2023,Thursday,14,Afternoon
83953,84127,2023-05-04,14:40:04,1,Hell's Kitchen,3.25,Bakery,Scone,Ginger Scone,3.25,May,4,2023,Thursday,14,Afternoon
83954,84128,2023-05-04,14:41:42,1,Astoria,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,May,4,2023,Thursday,14,Afternoon
83955,84129,2023-05-04,14:42:13,2,Hell's Kitchen,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,May,4,2023,Thursday,14,Afternoon
83956,84130,2023-05-04,14:42:44,2,Lower Manhattan,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,May,4,2023,Thursday,14,Afternoon
83957,84131,2023-05-04,14:43:52,1,Lower Manhattan,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,May,4,2023,Thursday,14,Afternoon
83958,84132,2023-05-04,14:44:00,2,Hell's Kitchen,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,May,4,2023,Thursday,14,Afternoon
83959,84133,2023-05-04,14:44:15,1,Astoria,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,May,4,2023,Thursday,14,Afternoon
83960,84134,2023-05-04,14:44:32,2,Lower Manhattan,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,May,4,2023,Thursday,14,Afternoon
83961,84135,2023-05-04,14:44:32,1,Lower Manhattan,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,4,2023,Thursday,14,Afternoon
83962,84136,2023-05-04,14:45:36,2,Astoria,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,May,4,2023,Thursday,14,Afternoon
83963,84137,2023-05-04,14:46:24,2,Hell's Kitchen,3.0,Coffee,Barista Espresso,Espresso shot,6.0,May,4,2023,Thursday,14,Afternoon
83964,84138,2023-05-04,14:47:54,2,Lower Manhattan,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,May,4,2023,Thursday,14,Afternoon
83965,84139,2023-05-04,14:48:08,1,Astoria,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,May,4,2023,Thursday,14,Afternoon
83966,84140,2023-05-04,14:48:40,1,Lower Manhattan,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,May,4,2023,Thursday,14,Afternoon
83967,84141,2023-05-04,14:48:49,2,Hell's Kitchen,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,May,4,2023,Thursday,14,Afternoon
83968,84142,2023-05-04,14:49:23,2,Lower Manhattan,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,May,4,2023,Thursday,14,Afternoon
83969,84143,2023-05-04,14:50:37,1,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,May,4,2023,Thursday,14,Afternoon
83970,84144,2023-05-04,14:51:22,1,Astoria,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,May,4,2023,Thursday,14,Afternoon
83971,84145,2023-05-04,14:51:24,1,Hell's Kitchen,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,May,4,2023,Thursday,14,Afternoon
83972,84146,2023-05-04,14:52:17,2,Hell's Kitchen,3.75,Coffee,Barista Espresso,Cappuccino,7.5,May,4,2023,Thursday,14,Afternoon
83973,84147,2023-05-04,14:52:57,1,Astoria,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,May,4,2023,Thursday,14,Afternoon
83974,84148,2023-05-04,14:53:18,2,Astoria,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,May,4,2023,Thursday,14,Afternoon
83975,84149,2023-05-04,14:53:18,1,Astoria,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,4,2023,Thursday,14,Afternoon
83976,84150,2023-05-04,14:53:58,1,Hell's Kitchen,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,May,4,2023,Thursday,14,Afternoon
83977,84151,2023-05-04,14:55:28,2,Hell's Kitchen,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,May,4,2023,Thursday,14,Afternoon
83978,84152,2023-05-04,14:55:32,1,Hell's Kitchen,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,May,4,2023,Thursday,14,Afternoon
83979,84153,2023-05-04,14:55:32,1,Hell's Kitchen,3.25,Bakery,Scone,Cranberry Scone,3.25,May,4,2023,Thursday,14,Afternoon
83980,84154,2023-05-04,14:55:36,1,Hell's Kitchen,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,May,4,2023,Thursday,14,Afternoon
83981,84155,2023-05-04,14:55:44,1,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,May,4,2023,Thursday,14,Afternoon
83982,84156,2023-05-04,14:56:21,2,Hell's Kitchen,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,May,4,2023,Thursday,14,Afternoon
83983,84157,2023-05-04,14:57:04,1,Astoria,4.25,Coffee,Barista Espresso,Latte Rg,4.25,May,4,2023,Thursday,14,Afternoon
83984,84158,2023-05-04,14:57:39,1,Astoria,4.25,Coffee,Barista Espresso,Latte Rg,4.25,May,4,2023,Thursday,14,Afternoon
83985,84159,2023-05-04,14:57:39,1,Astoria,3.25,Bakery,Scone,Ginger Scone,3.25,May,4,2023,Thursday,14,Afternoon
83986,84160,2023-05-04,14:58:07,1,Astoria,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,May,4,2023,Thursday,14,Afternoon
83987,84161,2023-05-04,14:58:07,1,Astoria,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,May,4,2023,Thursday,14,Afternoon
83988,84162,2023-05-04,15:00:37,1,Hell's Kitchen,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,May,4,2023,Thursday,15,Afternoon
83989,84163,2023-05-04,15:00:47,1,Lower Manhattan,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,May,4,2023,Thursday,15,Afternoon
83990,84164,2023-05-04,15:02:50,2,Astoria,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,May,4,2023,Thursday,15,Afternoon
83991,84165,2023-05-04,15:02:50,1,Astoria,3.25,Bakery,Scone,Cranberry Scone,3.25,May,4,2023,Thursday,15,Afternoon
83992,84166,2023-05-04,15:03:00,2,Lower Manhattan,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,May,4,2023,Thursday,15,Afternoon
83993,84167,2023-05-04,15:03:31,2,Lower Manhattan,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,6.0,May,4,2023,Thursday,15,Afternoon
83994,84168,2023-05-04,15:03:50,2,Hell's Kitchen,3.0,Coffee,Barista Espresso,Espresso shot,6.0,May,4,2023,Thursday,15,Afternoon
83995,84169,2023-05-04,15:04:10,1,Astoria,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,May,4,2023,Thursday,15,Afternoon
83996,84170,2023-05-04,15:05:01,2,Hell's Kitchen,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,May,4,2023,Thursday,15,Afternoon
83997,84171,2023-05-04,15:05:04,1,Lower Manhattan,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,May,4,2023,Thursday,15,Afternoon
83998,84172,2023-05-04,15:05:08,1,Astoria,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,May,4,2023,Thursday,15,Afternoon
83999,84173,2023-05-04,15:05:25,1,Astoria,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,May,4,2023,Thursday,15,Afternoon
84000,84174,2023-05-04,15:06:15,1,Astoria,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,May,4,2023,Thursday,15,Afternoon
84001,84175,2023-05-04,15:06:54,2,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,May,4,2023,Thursday,15,Afternoon
84002,84176,2023-05-04,15:06:59,2,Astoria,3.0,Coffee,Barista Espresso,Espresso shot,6.0,May,4,2023,Thursday,15,Afternoon
84003,84177,2023-05-04,15:08:00,1,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,May,4,2023,Thursday,15,Afternoon
84004,84178,2023-05-04,15:08:10,2,Astoria,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,May,4,2023,Thursday,15,Afternoon
84005,84179,2023-05-04,15:08:17,1,Astoria,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,May,4,2023,Thursday,15,Afternoon
84006,84180,2023-05-04,15:12:45,2,Lower Manhattan,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,May,4,2023,Thursday,15,Afternoon
84007,84181,2023-05-04,15:12:45,1,Lower Manhattan,3.75,Bakery,Pastry,Almond Croissant,3.75,May,4,2023,Thursday,15,Afternoon
84008,84182,2023-05-04,15:13:03,1,Astoria,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,May,4,2023,Thursday,15,Afternoon
84009,84183,2023-05-04,15:13:13,1,Lower Manhattan,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,May,4,2023,Thursday,15,Afternoon
84010,84184,2023-05-04,15:14:28,2,Astoria,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,May,4,2023,Thursday,15,Afternoon
84011,84185,2023-05-04,15:15:16,1,Lower Manhattan,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,May,4,2023,Thursday,15,Afternoon
84012,84186,2023-05-04,15:16:29,2,Hell's Kitchen,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,May,4,2023,Thursday,15,Afternoon
84013,84187,2023-05-04,15:16:31,2,Astoria,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,May,4,2023,Thursday,15,Afternoon
84014,84188,2023-05-04,15:17:02,1,Hell's Kitchen,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,May,4,2023,Thursday,15,Afternoon
84015,84189,2023-05-04,15:17:30,1,Lower Manhattan,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,May,4,2023,Thursday,15,Afternoon
84016,84190,2023-05-04,15:17:31,2,Lower Manhattan,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,6.0,May,4,2023,Thursday,15,Afternoon
84017,84191,2023-05-04,15:20:07,1,Astoria,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,May,4,2023,Thursday,15,Afternoon
84018,84192,2023-05-04,15:20:29,1,Hell's Kitchen,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,May,4,2023,Thursday,15,Afternoon
84019,84193,2023-05-04,15:21:30,1,Astoria,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,May,4,2023,Thursday,15,Afternoon
84020,84194,2023-05-04,15:21:38,2,Lower Manhattan,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,May,4,2023,Thursday,15,Afternoon
84021,84195,2023-05-04,15:21:38,1,Lower Manhattan,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,4,2023,Thursday,15,Afternoon
84022,84196,2023-05-04,15:22:05,1,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,May,4,2023,Thursday,15,Afternoon
84023,84197,2023-05-04,15:22:45,1,Lower Manhattan,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,May,4,2023,Thursday,15,Afternoon
84024,84198,2023-05-04,15:23:35,2,Astoria,3.0,Coffee,Barista Espresso,Espresso shot,6.0,May,4,2023,Thursday,15,Afternoon
84025,84199,2023-05-04,15:23:38,1,Hell's Kitchen,4.25,Coffee,Barista Espresso,Latte Rg,4.25,May,4,2023,Thursday,15,Afternoon
84026,84200,2023-05-04,15:24:04,2,Astoria,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,May,4,2023,Thursday,15,Afternoon
84027,84201,2023-05-04,15:24:04,1,Astoria,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,May,4,2023,Thursday,15,Afternoon
84028,84202,2023-05-04,15:24:39,2,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,May,4,2023,Thursday,15,Afternoon
84029,84203,2023-05-04,15:25:46,2,Astoria,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,May,4,2023,Thursday,15,Afternoon
84030,84204,2023-05-04,15:26:18,1,Lower Manhattan,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,May,4,2023,Thursday,15,Afternoon
84031,84205,2023-05-04,15:28:15,2,Lower Manhattan,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,May,4,2023,Thursday,15,Afternoon
84032,84206,2023-05-04,15:28:24,1,Lower Manhattan,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,May,4,2023,Thursday,15,Afternoon
84033,84207,2023-05-04,15:29:26,1,Hell's Kitchen,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,May,4,2023,Thursday,15,Afternoon
